spec_id,scope,dv,formula,n,aic,aicc,bic,logLik,converged,delta_aicc,akaike_weight,aicc_rank
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,49
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,50
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,51
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,52
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,53
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,54
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,55
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,56
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,57
ac8a3c42ce2447de1ab3aa2b99d6a7e7,Global,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + CLIMATIC_lead_avg + ECOLOGICAL__bin_lead_avg + ECONOMIC_lead_avg + (1 | Continent) + (1 | Country),3076,3322.25038,3322.297332,3370.501463,-1653.12519,True,0.573565,0.003672,58
