Country,Continent,Year,Outbreak,CasesTotal,Deaths,CLIMATIC,ECOLOGICAL,ECOLOGICAL__bin,ECONOMIC,GEOPHYSICAL,GEOPHYSICAL__bin,INTERSTATE,INTERSTATE__bin,INTRASTATE,POISONING,POISONING__bin,TECHNOLOGICAL,TERRORISM,CLIMATIC_lag_avg,CLIMATIC_lead_avg,ECOLOGICAL_lag_avg,ECOLOGICAL_lead_avg,ECOLOGICAL__bin_lag_avg,ECOLOGICAL__bin_lead_avg,ECONOMIC_lag_avg,ECONOMIC_lead_avg,GEOPHYSICAL_lag_avg,GEOPHYSICAL_lead_avg,GEOPHYSICAL__bin_lag_avg,GEOPHYSICAL__bin_lead_avg,INTERSTATE_lag_avg,INTERSTATE_lead_avg,INTERSTATE__bin_lag_avg,INTERSTATE__bin_lead_avg,INTRASTATE_lag_avg,INTRASTATE_lead_avg,POISONING_lag_avg,POISONING_lead_avg,POISONING__bin_lag_avg,POISONING__bin_lead_avg,TECHNOLOGICAL_lag_avg,TECHNOLOGICAL_lead_avg,TERRORISM_lag_avg,TERRORISM_lead_avg,Outbreak_lag,Outbreak_lead
Somalia,Africa,2012,0,0,0,3.0,0.0,0,1.0,0.0,0,0.0,0,1.0,0.0,0,1.0,325.0,1.8,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,153.0,342.0,0.0,1.0
Somalia,Africa,2013,1,174,0,3.0,0.0,0,1.0,0.0,0,0.0,0,1.0,0.0,0,0.0,342.0,2.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.4,,186.8,,0.0,
South Africa,Africa,1990,0,0,0,1.0,0.0,0,0.0,1.0,1,0.0,0,0.0,0.0,0,2.0,154.0,,1.6,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.4,,206.0,,0.0
South Africa,Africa,1991,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,127.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.6,154.0,190.0,0.0,0.0
South Africa,Africa,1992,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,3.0,271.0,1.5,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.4,140.5,139.2,0.0,0.0
South Africa,Africa,1993,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,3.0,426.0,1.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.3333333333333335,4.0,184.0,55.2,0.0,0.0
South Africa,Africa,1994,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,7.0,174.0,1.25,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.5,5.2,244.5,23.8,0.0,0.0
South Africa,Africa,1995,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,32.0,1.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.4,6.8,230.4,21.6,0.0,1.0
South Africa,Africa,1996,1,37,2,4.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,3.0,47.0,1.6,3.8,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.4,7.6,206.0,12.2,0.0,0.0
South Africa,Africa,1997,0,0,0,1.0,0.0,0,0.0,1.0,1,0.0,0,0.0,0.0,0,2.0,17.0,2.0,4.8,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.6,8.8,190.0,10.4,1.0,0.0
South Africa,Africa,1998,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,6.0,6.0,2.2,4.8,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,9.2,139.2,9.2,0.0,1.0
South Africa,Africa,1999,1,3,0,5.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,13.0,17.0,2.2,4.2,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,4.0,7.4,55.2,5.8,0.0,1.0
South Africa,Africa,2000,1,58217,370,5.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,10.0,21.0,2.8,3.2,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.2,7.0,23.8,1.6,1.0,1.0
South Africa,Africa,2001,1,485488,1127,6.0,1.0,1,1.0,0.0,0,0.0,0,0.0,0.0,0,7.0,0.0,3.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.8,7.4,21.6,1.6,1.0,0.0
South Africa,Africa,2002,0,0,0,6.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,8.0,8.0,3.8,1.8,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,7.6,7.8,12.2,0.4,1.0,1.0
South Africa,Africa,2003,1,174,3,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,8.0,0.0,4.8,2.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,8.8,7.6,10.4,0.6,0.0,1.0
South Africa,Africa,2004,1,179,5,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.0,0.0,4.8,2.4,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,7.4,9.2,0.6,1.0,0.0
South Africa,Africa,2005,0,0,0,0.0,0.0,0,0.0,1.0,1,0.0,0,0.0,0.0,0,8.0,0.0,4.2,2.6,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,6.8,5.8,0.6,1.0,0.0
South Africa,Africa,2006,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,9.0,0.0,3.2,2.8,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.6,1.6,0.6,0.0,0.0
South Africa,Africa,2007,0,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,10.0,2.0,2.4,2.6,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,6.0,1.6,1.0,0.0,1.0
South Africa,Africa,2008,1,1281,16,3.0,0.0,0,1.0,0.0,0,0.0,0,0.0,0.0,0,7.0,1.0,1.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,7.8,6.2,0.4,3.4,0.0,1.0
South Africa,Africa,2009,1,0,0,4.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,3.0,0.0,2.0,1.75,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,7.6,7.0,0.6,4.25,1.0,1.0
South Africa,Africa,2010,1,172,33,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,5.0,0.0,2.4,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7.4,7.666666666666667,0.6,5.666666666666667,1.0,0.0
South Africa,Africa,2011,0,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,8.0,0.0,2.6,1.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.8,7.5,0.6,8.5,1.0,0.0
South Africa,Africa,2012,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,7.0,4.0,2.8,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.6,8.0,0.6,13.0,0.0,0.0
South Africa,Africa,2013,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,8.0,13.0,2.6,,0.0,,0.0,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,6.0,,1.0,,0.0,
South Korea,Asia,1990,0,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,3.0,,1.8,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.6,,3.8,,0.0
South Korea,Asia,1991,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,5.0,6.0,3.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.8,0.0,0.0
South Korea,Asia,1992,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,3.0,2.5,1.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.2,4.5,2.2,0.0,0.0
South Korea,Asia,1993,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,4.0,2.3333333333333335,2.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,2.2,4.0,1.4,0.0,0.0
South Korea,Asia,1994,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.0,2.0,2.25,2.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8,4.0,1.0,0.0,0.0
South Korea,Asia,1995,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.6,3.6,0.2,0.0,0.0
South Korea,Asia,1996,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,1.0,1.8,3.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.2,3.8,0.2,0.0,0.0
South Korea,Asia,1997,0,0,0,2.0,0.0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,1.8,3.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6,2.8,0.2,0.0,0.0
South Korea,Asia,1998,0,0,0,4.0,0.0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,1.8,3.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.8,2.2,0.4,0.0,0.0
South Korea,Asia,1999,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,0.0,2.2,4.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.4,1.4,0.4,0.0,0.0
South Korea,Asia,2000,0,0,0,5.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,0.0,2.4,4.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.4,1.0,0.4,0.0,0.0
South Korea,Asia,2001,0,0,0,4.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,3.0,3.6,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.2,0.4,0.0,0.0
South Korea,Asia,2002,0,0,0,4.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,3.0,0.0,3.4,3.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.2,0.4,0.0,1.0
South Korea,Asia,2003,1,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,1.0,3.8,3.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0,0.2,0.2,0.0,1.0
South Korea,Asia,2004,1,0,0,7.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,3.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.2,0.4,0.2,1.0,0.0
South Korea,Asia,2005,0,0,0,5.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,0.0,4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,0.4,0.2,1.0,0.0
South Korea,Asia,2006,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,1.0,4.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.4,0.0,0.0,0.0
South Korea,Asia,2007,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,3.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.4,0.4,0.0,0.0,0.0
South Korea,Asia,2008,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,3.2,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.5,0.4,0.0,0.0,1.0
South Korea,Asia,2009,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,3.2,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.2,0.0,0.0,1.0
South Korea,Asia,2010,1,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,0.0,1.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.5,0.2,0.0,1.0,0.0
South Korea,Asia,2011,0,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.2,0.0,1.0,0.0
South Korea,Asia,2012,0,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,1.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.4,,0.0,,0.0,
South Sudan,Africa,2008,0,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,,1.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.2,,0.2,,0.6,,0.0,,0.0,,0.0,,3.6,,0.0
South Sudan,Africa,2009,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
South Sudan,Africa,2010,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
South Sudan,Africa,2011,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
South Sudan,Africa,2012,0,0,0,2.0,0.0,0,0.0,0.0,0,1.0,1,1.0,0.0,0,0.0,5.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0
South Sudan,Africa,2013,1,0,13,2.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,0.0,13.0,1.6,,0.0,,0.0,,0.0,,0.0,,0.0,,0.2,,0.2,,0.4,,0.0,,0.0,,0.0,,1.0,,0.0,
Spain,Europe,1990,0,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,3.0,113.0,,1.4,,0.2,,0.2,,0.0,,0.0,,0.0,,0.2,,0.2,,0.2,,0.2,,0.2,,1.2,,62.0,,0.0
Spain,Europe,1991,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,1,1.0,0.0,0,1.0,89.0,3.0,1.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,3.0,1.2,113.0,56.8,0.0,0.0
Spain,Europe,1992,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,1.0,1,2.0,72.0,2.0,2.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.2,0.0,0.2,2.0,1.2,101.0,59.6,0.0,0.0
Spain,Europe,1993,0,0,0,0.0,1.0,1,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,50.0,1.3333333333333333,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.4,0.3333333333333333,0.4,2.0,1.4,91.33333333333333,53.0,0.0,0.0
Spain,Europe,1994,0,0,0,4.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,55.0,1.0,2.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.25,0.0,0.25,0.0,0.25,0.2,0.25,0.4,0.25,0.4,1.75,1.4,81.0,51.4,0.0,0.0
Spain,Europe,1995,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,44.0,1.6,2.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.4,0.2,0.4,1.6,2.0,75.8,65.0,0.0,1.0
Spain,Europe,1996,1,0,2,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,1.0,1,1.0,63.0,1.4,2.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,1.2,2.8,62.0,68.2,0.0,1.0
Spain,Europe,1997,1,1383,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,86.0,1.6,2.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.4,0.2,1.2,3.4,56.8,59.2,1.0,0.0
Spain,Europe,1998,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0.0,1.0,1,2.0,17.0,2.0,2.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,1.2,3.4,59.6,60.0,1.0,0.0
Spain,Europe,1999,0,0,0,2.0,0.0,0,0.0,1.0,1,0.0,0,1.0,0.0,0,1.0,47.0,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.4,0.0,1.4,3.4,53.0,56.8,0.0,0.0
Spain,Europe,2000,0,0,0,5.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,4.0,112.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.4,0.0,0.4,0.0,1.4,2.8,51.4,39.2,0.0,1.0
Spain,Europe,2001,1,1221,3,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,5.0,79.0,2.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.4,0.0,0.4,0.0,2.0,2.0,65.0,28.0,0.0,0.0
Spain,Europe,2002,0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,5.0,41.0,2.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,0.0,0.2,0.0,2.8,1.2,68.2,22.0,1.0,1.0
Spain,Europe,2003,1,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,2.0,21.0,2.2,2.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.2,0.0,0.2,0.0,3.4,1.4,59.2,25.2,0.0,1.0
Spain,Europe,2004,1,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,31.0,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,3.4,1.2,60.0,23.2,1.0,0.0
Spain,Europe,2005,0,0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,24.0,2.4,2.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,3.4,1.2,56.8,19.0,1.0,0.0
Spain,Europe,2006,0,0,0,3.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,23.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,2.8,1.2,39.2,14.4,0.0,0.0
Spain,Europe,2007,0,0,0,4.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,11.0,2.2,1.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,28.0,12.4,0.0,0.0
Spain,Europe,2008,0,0,0,0.0,0.0,0,1.0,0.0,0,0.0,0,1.0,0.0,0,3.0,37.0,2.8,1.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,0.6,22.0,6.0,0.0,1.0
Spain,Europe,2009,1,0,0,2.0,0.0,0,1.0,0.0,0,0.0,0,1.0,0.0,0,0.0,21.0,2.4,1.75,0.0,0.0,0.0,0.0,0.2,0.75,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4,0.75,25.2,2.25,0.0,0.0
Spain,Europe,2010,0,0,0,2.0,0.0,0,1.0,0.0,0,0.0,0,1.0,0.0,0,1.0,3.0,2.2,1.6666666666666667,0.0,0.0,0.0,0.0,0.4,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,0.6666666666666666,23.2,2.0,1.0,0.0
Spain,Europe,2011,0,601,0,1.0,0.0,0,1.0,1.0,1,0.0,0,1.0,0.0,0,1.0,0.0,2.2,2.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,0.5,19.0,3.0,0.0,0.0
Spain,Europe,2012,0,0,0,2.0,0.0,0,1.0,0.0,0,0.0,0,1.0,0.0,0,0.0,1.0,1.8,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,1.0,14.4,5.0,0.0,1.0
